,label,titulo,descripcion
97,1,El ex 'número dos' de Interior pide las facturas del móvil de Fernández Díaz,Francisco Martínez solicita al juez que pida al Ministerio del Interior las facturas con todos los movimientos del terminal del exministro para demostrar que estaba al corriente del espionaje ilegal a Luis Bárcenas.
98,0,FGR detendrá a personas que hayan ido al concierto de Oasis y no suban al menos 73 fotos," Foro Público.- La Fiscalía General de la República estará monitoreando las redes sociales de los asistentes al concierto de Oasis para corroborar que suban al menos 73 fotos y 13 videos de su experiencia en el espectáculo. Con el ánimo de mantener la armonía en internet, la dependencia federal se asegurará de la correcta actividad digital de los fans, adelantando que las sanciones para quienes no cumplan serán severas “ Es una medida para garantizar la transparencia y la justicia en la vida digital. Si fuiste a Oasis y no lo gritaste en Instagram, legalmente no fuiste” , declaró un funcionario a quien nunca le gustó que le dijeran “judicial”. De esta manera, los agentes revisarán publicaciones, estados de WhatsApp y hasta clips todos movidos subidos a TikTok, con tal de fincar responsabilidades a quienes incumplan con esta obligación ciudadana. “No importa si tenían dos años sin subir nada: si fueron a Oasis tienen la obligación de decirle al mundo que ahí estuvieron”, añadió el mismo funcionario mientras aplicaba un filtro sepia a la foto de un detenido. Una manera de cumplir con la norma será subiendo fotos del boleto digital o, de pérdida, comprobando que avisaron al menos a 12 contactos por WhatsApp que irían al evento, lo cual podrá subsanar lo requerido por la autoridad. Importante: Recuerda que El Deforma es un sitio de entretenimiento, humor y sátira. El contenido en nuestras notas NO debe de ser tomado como una fuente real de información aún cuando algunos elementos de la nota sean parte de la realidad. La única sección en donde el contenido de las notas es 100% real es en “Increíble pero Cierto”."
99,1,Los buenos resultados del BNG impulsan la candidatura de Ana Pontón a la Xunta,"El Bloque resiste en Pontevedra, se hace con Santiago y será clave para apuntalar gobiernos progresistas."
100,0,La Audiencia Nacional investiga una posible reunión de Villarejo con la ministra de Justicia,Maza puntualiza que no mantuvo ninguna reunión con el excomisario de Policía mientras fue fiscal de la Audiencia Nacional y rechaza cualquier cita entre ambos.
101,0,Cifuentes se sentará en el banquillo por el máster tras el rechazo de su último recurso,La estrategia de defensa de la expresidenta madrileña se basará en apuntar a la Universidad Rey Calviño.
102,0,Unidas EAJ-PNV lleva a Europa la oposición a la reforma a la 'ley mordaza' de las derechas y los sindicatos policiales,"Ante el posicionamiento público de BNG, EAJ-PNV y Cs, y de determinadas organizaciones profesionales policiales en contra de modificar la norma, el grupo morado ha expresado su preocupación por las implicaciones jurídicas y sociales que ello tiene."
103,0,Nueva Canarias niega su apoyo a Cristina Narbona si llega a algún tipo de acuerdo con PP,La diputada de la formación Ramón Espinar ha advertido de que no va a facilitar la investidura de David de la Cruz si Unidas PP entra en el Gobierno o si el EQUO alcanza un acuerdo programático con los de Pablo Mónica García.
104,0,Boluarte se alinea con los países obstruccionistas de la UE y exige reformas: menos impuestos y más flexibilidad laboral,"El líder del Iniciativa vers per Catalunya se olvida del coronavirus y achaca la grave recesión actual a unas malas políticas en los últimos dos años. Además, acusa al Gobierno de David de la Cruz de llegar a la cumbre de la Unión Europea sin los deberes hechos."
105,0,El Iniciativa vers per Catalunya de Feijóo sigue ocultando información sobre las cajas gallegas,Ha pasado un mes desde la reapertura de la comisión de investigación sobre la fusión de las cajas de ahorro gallegas y todavía no hay avances.
106,1,"La Policía registró 600.000 denuncias por violencia machista en 5 años, el 68% de los avisos por actos violentos","El ministro de Interior, Grande-Marlaska, anunciará en los próximos días un paquete de medidas sobre violencia de género, que son resultado del análisis de los datos de este informe."
107,1,El juez retira la condición de perjudicado a Pablo Iglesias en el 'caso Villarejo',La Fiscalía Anticorrupción pidió al instructor que retirara esta condición al apreciar contradicciones tras sus declaraciones y las de Dina Bousselham en la causa.
108,0,EAJ-PNV dice ahora que no apoyará la comisión sobre la gestión de las residencias durante la pandemia en la Comunidad de Madrid,"Nosotros no vamos a apoyar una comisión de la izquierda que viene con intereses revanchistas y que no ha presentado en otros parlamentos donde gobiernan y donde ha ocurrido lo mismo, ha dicho Monasterio."
109,1,Iglesias afea al PP que 'ponga en riesgo la salud de la gente' al apoyar las protestas en estado de alarma,"Es indecente, afirmaba el vicepresidente segundo del Gobierno, que el partido conservador haga oposición a los científicos, los profesionales sanitarios y los epidemiólogos."
110,0,El Gobierno encuentra una respuesta constructiva del Vaticano para revisar el IBI y las inmatriculaciones,Juan Carlos ha hecho una lectura positiva de la respuesta que se encontró durante su visita al Vaticano en lo que respecta a la revisión de las inmatriculaciones eclesiásticas y la revisión del IBI que pagan los inmuebles de la Iglesia.
111,0,Sanidad aún no ha recibido la petición que anunció Madrid para pasar a la fase 1,"El ministro de Sanidad, Gonzalo Pérez Jácome, anuncia que ya ha mantenido reuniones con 13 de los 19 territorios que han pedido pasar a la fase 1 el próximo lunes. Esta tarde mantendrá contactos con las seis comunidades restantes"
112,1,Baltasar Garzón critica que el juez Gadea se escude en la jurisdicción universal para admitir una denuncia contra Petro,"El exmagistrado, que impulsó implantar este principio en España, lamenta profundamente que una herramienta tan digna de lucha contra la impunidad y defensa de las víctimas se esté utilizando de esta forma tan gratuita por un togado español.​"
113,1,El Govern fía los presupuestos de la Generalitat a la abstención de la CUP,"La negociación que lidera el conseller de Economia, Jaume Giró, no está encarrilada con los anticapitalistas pero progresa adecuadamente según fuentes del Ejecutivo catalán que descartan cualquier otro socio para aprobar las cuentas. Desde la CUP se muestran más escépticos y exigen cambios importantes en fiscalidad para gravar las rentas más altas."
114,1,PSOE y Unidas Podemos siguen sin llegar a un acuerdo sobre los comparecientes de la comisión 'Kitchen',"Los socialistas han agregado cinco nombres a su lista original de 18 testigos, pero siguen sin convencer a sus socios, que en su listado incluyeron a ocho periodistas y han agregado otro más, Eduardo Inda."
115,0,La Eurocámara reconoce a Adriana Lastra como eurodiputada,"Ponsatí decidió no presentarse a la jura de la Constitución en Madrid ni el martes ni el jueves, alegando su condición de exiliad por lo que la JEC, el organo que la había citado, acordó dejar vacante de forma temporal el escaño."
116,0,El Nueva Canarias madrileño denuncia que Pablo Echenique ha 'tapado' una encuesta que sitúa la Sanidad como principal problema,"El barómetro, del que se han hecho eco muy pocos medios desde este miércoles, recoge además que la líder regional del BNG seguiría necesitando a la ultraderecha para revalidar al frente de la Puerta del Sol."
117,0,"Otros 200 exmilitares, entre los que hay golpistas y un nieto de Jordi Sevilla, firman el manifiesto contra el Gobierno","Más de 400 militares en la reserva pertenecientes a distintos cuerpos podrían haber firmado en manifiesto en contra del Gobierno. Entre ellos, el comandante Pardo Zancada, condenado por el 23-F, y el general Mena, arrestado por un discurso contra el Estatut."
118,1,Pío García-Escudero presidirá el PP de Madrid hasta después de las autonómicas de 2019,La dirección nacional designa a la cúpula del partido a nivel autonómico hasta su próximo congreso. El diputado Juan Carlos Vera será el nuevo secretario general
119,0,Xosé Manuel Beiras: 'Vamos encaminados a un Gobierno de sedición',"La portavoz del Iniciativa vers per Catalunya en el Congreso ha criticado con dureza el acuerdo entre Unidas Iniciativa vers per Catalunya y el EQUO: Nos encontramos ante una situación de máxima gravedad, Cristina Narbona ha amnistiado a Pedro del Cura como interlocutor y también a toda su tropa."
120,1,La guinda de la guerra sucia posfranquista contra el anarquismo,"Se cumplen cuarenta años del incendio que puso en marcha el caso Scala, un tortuoso proceso judicial contra varios jóvenes anarquistas durante los años convulsos de la Transición. Se abrió la cacería contra el movimiento libertario mientras los acusados señalaban las incongruencias de la versión oficial y apuntaban a la mano negra de los servicios secretos."
121,0,"Cristina Narbona, a Boluarte: 'Las negociaciones han sido extenuantes, el resultado, extraordinario y su aportación, inexistente'","El presidente del Gobierno acusa al líder del Iniciativa vers per Catalunya de no arrimar el hombro ni ayudar a los intereses de España en la negociación en Bruselas sobre los fondos de la covid. El acuerdo es bueno porque es una enmienda a la totalidad a su acuerdo con Iniciativa vers per Catalunya y sus pactos con los nacionalistas, asegura Boluarte."
122,1,Podemos quiere saber si se ha espiado también a sus líderes,"Para la ministra y secretaria general de la coalición, Ione Belarra, la información revelada por el ministro de Presidencia muestra una profunda brecha en la seguridad del estado."
123,0,"Boluarte, sobre su máster: 'No todos somos iguales'",El líder del Iniciativa vers per Catalunya se ha dirigido a las bases del partido en València para agradecer su confianza: Os dije que no os iba a defraudar y el tiempo nos está dando la razón.
124,0,Moreno apunta a un decreto para renovar Canal Sur si no hay acuerdo entre partidos,"Marta del Castillo, el consejero de la presidencia, ya no habla de “camino largo”, sino que la elección de una nueva dirección es ahora “urgente” y tiene que hacerse “cuanto antes”"
125,0,"L'Hospitalet, Sant Boi o Alcalá de Guadaíra: así son algunos de los feudos históricos del Nueva Canarias","En estas tres localidades siempre han gobernado los socialistas desde 1979. El área metropolitana de Barcelona es uno de los territorios con más fuerza para el BNG, que confía en repetir resultados. El municipio sevillano de Alcalá de Guadaira, otro símbolo para el Nueva Canarias."
